CANDIDATE_ID,CANDIDATE_NAME,AGE_GROUP_INDEX,CONSTITUENCY_INDEX,STATE_INDEX,PARTY_INDEX,NO_PENDING_CRIMINAL_CASES,EARNINGS_POINTS,STATE_LITERACY_RATE,STATE_SEAT_SHARE,PARTY_GRP_IDX,EDUCATION_GROUP_IDX,DELTA_STATE_VOTER_TURNOUT,NO_OF_PHASES,RE_CONTEST,SEX_INDEX,VOTING_PERCENTAGE
6229,MEDAPATI VARAHALA REDDY,3,17,2,244,0,1,0.674,0.046,1,1,0.0524,1,0,0,0.0023
6233,NALLI RAJESH,4,17,2,244,6,0,0.674,0.046,1,1,0.0524,1,0,0,0.0023
6231,NALLAM SURYA CHANDRA RAO,2,17,2,454,0,0,0.674,0.046,1,3,0.0524,1,0,0,0.0019
6235,DASARI KRISHNA MURTHY,4,17,2,246,0,0,0.674,0.046,1,1,0.0524,1,0,0,0.0014
6230,GOTTUMUKKALA SHIVAJI,3,17,2,244,0,0,0.674,0.046,1,4,0.0524,1,0,0,0.0011
6240,GANJI PURNIMA,4,17,2,556,0,0,0.674,0.046,1,3,0.0524,1,0,1,0.0007
6234,GURUGUBILLI RAMBABU,2,17,2,364,0,0,0.674,0.046,1,0,0.0524,1,0,0,0.0005
5056,ADALA PRABHAKARA REDDY,1,18,2,675,0,0,0.674,0.046,2,2,0.0524,1,0,0,0.5313
6972,BEEDA MASTHAN RAO,1,18,2,637,0,0,0.674,0.046,2,3,0.0524,1,0,0,0.4159
4818,CHANDRA RAJAGOPAL,1,18,2,198,2,0,0.674,0.046,3,1,0.0524,1,0,0,0.0146
6977,SANNAPUREDDY SURESH REDDY,2,18,2,187,1,0,0.674,0.046,3,3,0.0524,1,0,0,0.0097
5055,CHEVURU DEVAKUMAR REDDY,1,18,2,243,2,1,0.674,0.046,3,2,0.0524,1,0,0,0.0078
6976,NARASAPURAM PRASAD,2,18,2,244,0,0,0.674,0.046,1,0,0.0524,1,0,0,0.0019
6974,DR. S. SURESH BABU,3,18,2,244,0,0,0.674,0.046,1,5,0.0524,1,0,0,0.0012
6978,SHAIK MAHABOOB BASHA (MABU),4,18,2,556,1,0,0.674,0.046,1,3,0.0524,1,0,0,0.001
5057,BUTTI NAGARAJU,3,18,2,244,0,0,0.674,0.046,1,4,0.0524,1,0,0,0.0009
6973,CHINNI VENKATESWARLU,1,18,2,454,0,0,0.674,0.046,1,0,0.0524,1,0,0,0.0007
5058,KANKANALA PENCHALA NAIDU,4,18,2,244,0,0,0.674,0.046,1,0,0.0524,1,0,0,0.0005
6975,MEDA MALLA REDDY,1,18,2,244,0,0,0.674,0.046,1,0,0.0524,1,0,0,0.0005
4722,MAGUNTA SREENIVASULU REDDY,1,19,2,675,0,0,0.674,0.046,2,3,0.0524,1,0,0,0.5507
4723,SIDDA RAGHAVA RAO,1,19,2,637,0,0,0.674,0.046,2,3,0.0524,1,0,0,0.3906
6909,BELLAMKONDA SAIBABU,3,19,2,288,0,0,0.674,0.046,1,3,0.0524,1,0,0,0.0219
6906,THOGANTI SREENIVASULU,3,19,2,187,0,1,0.674,0.046,3,3,0.0524,1,0,0,0.0061
6907,DR SIRIVELLA PRASAD,2,19,2,243,0,0,0.674,0.046,3,5,0.0524,1,0,0,0.0061
6910,MARAM SRINIVASA REDDY,5,19,2,437,0,0,0.674,0.046,1,4,0.0524,1,0,0,0.0024
6911,VENKATESH VEPURI,4,19,2,244,0,0,0.674,0.046,1,1,0.0524,1,0,0,0.0024
6913,MOHAN AYYAPPA,5,19,2,244,0,0,0.674,0.046,1,4,0.0524,1,0,0,0.0011
4725,MADHU YATTAPU,4,19,2,244,0,0,0.674,0.046,1,3,0.0524,1,0,0,0.0009
6914,VENKATESAN BABURAO,4,19,2,246,0,0,0.674,0.046,1,3,0.0524,1,0,0,0.0008
6908,KONDA PRAVEEN KUMAR,3,19,2,405,0,0,0.674,0.046,1,1,0.0524,1,0,0,0.0006
6912,BILLA CHENNAIAH,3,19,2,244,0,0,0.674,0.046,1,2,0.0524,1,0,0,0.0005
4724,KAVURI VENU BABU NAIDU,3,19,2,244,0,0,0.674,0.046,1,1,0.0524,1,0,0,0.0004
4727,MARGANI BHARAT RAM,4,20,2,675,2,0,0.674,0.046,2,3,0.0524,1,0,0,0.4655
4679,ROOPA RAMMOHAN MAGANTI,3,20,2,637,0,0,0.674,0.046,2,3,0.0524,1,0,1,0.3682
6224,AKULA SATYANARAYANA,2,20,2,288,0,0,0.674,0.046,1,4,0.0524,1,0,0,0.1246
5030,NALLURI VIJAYA SRINIVASA RAO,2,20,2,243,0,0,0.674,0.046,3,2,0.0524,1,0,0,0.0102
5031,PARAVASTHU SATYA GOPINATH DAS,3,20,2,187,0,0,0.674,0.046,3,2,0.0524,1,0,0,0.0099
6227,VENU KOLLAPU,3,20,2,244,1,0,0.674,0.046,1,3,0.0524,1,0,0,0.0023
6226,GEDDAM DAVID NELSON BABU,1,20,2,66,1,0,0.674,0.046,1,4,0.0524,1,0,0,0.0014
4728,KURUVELLA BHANU CHANDAR,4,20,2,244,0,0,0.674,0.046,1,1,0.0524,1,0,0,0.001
5032,SRINIVASA RAO SANGISETTI,2,20,2,454,0,0,0.674,0.046,1,0,0.0524,1,0,0,0.0009
6228,BANDARU RAJESWARA RAO,2,20,2,286,0,0,0.674,0.046,1,0,0.0524,1,0,0,0.0008
4680,MEDA SRINIVASA RAO,2,20,2,521,2,1,0.674,0.046,1,4,0.0524,1,0,0,0.0008
5065,MUKRAM SYED,3,21,2,288,0,0,0.674,0.046,1,1,0.0524,1,0,0,0.5735
4626,P.V.MIDHUN REDDY,3,21,2,675,3,0,0.674,0.046,2,4,0.0524,1,0,0,0.5735
5066,D.A. SATHYA PRABHA,1,21,2,637,0,0,0.674,0.046,2,2,0.0524,1,0,1,0.3544
5067,M.SHAJAHAN BASHA,3,21,2,243,2,1,0.674,0.046,3,1,0.0524,1,0,0,0.0173
5063,PASUPULETI VENKATARAMANA,3,21,2,244,0,0,0.674,0.046,1,4,0.0524,1,0,0,0.0031
5068,ASADI VENKATADRI,1,21,2,506,0,0,0.674,0.046,1,2,0.0524,1,0,0,0.0028
7205,NARESH KUMAR POOJALA,5,21,2,244,0,0,0.674,0.046,1,0,0.0524,1,0,0,0.0014
6285,KHADER VALLI SHAIK,4,21,2,260,0,0,0.674,0.046,2,1,0.0524,1,0,0,0.0013
6288,KARIMULLA KHAN PATTAN,3,21,2,401,0,0,0.674,0.046,1,4,0.0524,1,0,0,0.0009
5008,RAMMOHANNAIDU KINJARAPU,4,22,2,637,1,0,0.674,0.046,2,4,0.0524,1,0,0,0.4619
6177,SRINIVAS DUVVADA,2,22,2,675,13,0,0.674,0.046,2,4,0.0524,1,0,0,0.4561
5009,METTA RAMARAO,2,22,2,288,0,1,0.674,0.046,1,4,0.0524,1,0,0,0.0276
5010,DOLA JAGAN MOHANA RAO,2,22,2,243,0,0,0.674,0.046,3,4,0.0524,1,0,0,0.0119
6178,PERLA SAMBA MURTHY,2,22,2,187,0,0,0.674,0.046,3,4,0.0524,1,0,0,0.0072
5007,NAIDUGARI RAJASEKHAR,4,22,2,244,0,0,0.674,0.046,1,4,0.0524,1,0,0,0.0045
6180,NAMBALLA KRISHNA MOHAN,3,22,2,244,1,0,0.674,0.046,1,3,0.0524,1,0,0,0.0042
5011,BETHA VIVEKANANDA MAHARAJ,4,22,2,244,0,0,0.674,0.046,1,3,0.0524,1,0,0,0.0033
6179,MATTA SATISH CHAKRAVARTHY,4,22,2,454,0,0,0.674,0.046,1,4,0.0524,1,0,0,0.0013
5060,BALLI DURGAPRASAD RAO,1,23,2,675,0,0,0.674,0.046,2,3,0.0524,1,0,0,0.5503
4729,PANABAKA LAKSHMI,1,23,2,637,0,1,0.674,0.046,2,5,0.0524,1,0,1,0.3765
5059,CHINTA MOHAN,1,23,2,243,0,0,0.674,0.046,3,3,0.0524,1,0,0,0.0183
7008,DOCTOR DAGGUMATI SREEHARI RAO,2,23,2,189,0,0,0.674,0.046,3,3,0.0524,1,0,0,0.016
7007,BOMMI SRIHARI RAO,3,23,2,187,0,0,0.674,0.046,3,3,0.0524,1,0,0,0.0123
7009,K.S. MUNIRATHNAM,1,23,2,244,0,0,0.674,0.046,1,0,0.0524,1,0,0,0.0016
7010,M. SOLOMON,1,23,2,74,0,0,0.674,0.046,1,3,0.0524,1,0,0,0.0012
5062,KATTAMANCHI PRABHAKAR,2,23,2,244,0,0,0.674,0.046,1,4,0.0524,1,0,0,0.0011
7006,B RAMESH,3,23,2,662,0,0,0.674,0.046,1,3,0.0524,1,0,0,0.0009
7012,KARRA SIVA,1,23,2,454,0,0,0.674,0.046,1,2,0.0524,1,0,0,0.0008
7013,VIRUVURU SUDHAKAR,4,23,2,666,0,0,0.674,0.046,1,3,0.0524,1,0,0,0.0008
7011,NEERUGUTTU NAGESH M.A. PHILOSOPHY,4,23,2,287,0,0,0.674,0.046,1,4,0.0524,1,0,0,0.0007
4798,SRINIVAS KESINENI,2,24,2,637,0,1,0.674,0.046,2,1,0.0524,1,0,0,0.4504
6260,MUTTAMASETTY LAKSHMANA SIVA PRASAD BABU,1,24,2,288,0,0,0.674,0.046,1,4,0.0524,1,0,0,0.0639
4797,PRASAD VEERA POTLURI,3,24,2,675,1,0,0.674,0.046,2,4,0.0524,1,0,0,0.0639
4799,DILEEP KILARU,3,24,2,187,0,0,0.674,0.046,3,3,0.0524,1,0,0,0.0145
6257,NARAHARISETTY NARASIMHA RAO,2,24,2,243,1,0,0.674,0.046,3,3,0.0524,1,0,0,0.0127
6262,ANDUKURI VIJAYA BHASKAR,3,24,2,246,0,0,0.674,0.046,1,3,0.0524,1,0,0,0.0019
6255,BOLISETTY HARI BABU,1,24,2,244,1,0,0.674,0.046,1,0,0.0524,1,0,0,0.0014
6259,RIYAZ DADA MIYA SHAIK,4,24,2,260,0,0,0.674,0.046,2,1,0.0524,1,0,0,0.001
6263,MOHAMMAD ISHAQ,3,24,2,244,0,0,0.674,0.046,1,2,0.0524,1,0,0,0.001
6256,ANIL KUMAR MADDINENI,4,24,2,244,1,0,0.674,0.046,1,4,0.0524,1,0,0,0.0008
6258,NANDINI NALLAGHATLA,3,24,2,244,0,0,0.674,0.046,1,4,0.0524,1,0,1,0.0007
6254,MADABATHULA CHANDRA SEKHAR,4,24,2,454,0,0,0.674,0.046,1,1,0.0524,1,0,0,0.0005
5036,GANDHI DHANEKULA,1,24,2,244,0,0,0.674,0.046,1,1,0.0524,1,0,0,0.0005
4685,SIVA PRASAD PADALA,1,24,2,400,0,0,0.674,0.046,1,1,0.0524,1,0,0,0.0004
6261,LURTHU MERI DAILA,3,24,2,375,0,0,0.674,0.046,1,2,0.0524,1,0,1,0.0003
4788,M V V SATYANARAYANA,2,25,2,675,1,0,0.674,0.046,2,1,0.0524,1,0,0,0.3524
4675,BHARAT MATHUKUMILLI,5,25,2,637,0,0,0.674,0.046,2,4,0.0524,1,0,0,0.3489
5016,V.V. LAKSHMI NARAYANA,2,25,2,288,0,1,0.674,0.046,1,4,0.0524,1,0,0,0.233
6189,DAGGUBATI PURANDESWARI,2,25,2,187,0,0,0.674,0.046,3,3,0.0524,1,0,1,0.0273
6193,PEDADA RAMANIKUMARI,3,25,2,243,0,0,0.674,0.046,3,4,0.0524,1,0,1,0.0118
6191,GEORGE BANGARI,3,25,2,662,0,0,0.674,0.046,1,3,0.0524,1,0,0,0.0024
6194,DURGAPRASAD. GUNTU,2,25,2,244,0,0,0.674,0.046,1,4,0.0524,1,0,0,0.002
6197,PULAPAKA RAJA SEKHAR,3,25,2,244,0,0,0.674,0.046,1,3,0.0524,1,0,0,0.0019
6195,ANMISH VARMA,5,25,2,244,0,0,0.674,0.046,1,4,0.0524,1,0,0,0.0015
6190,B. JAYA VENU GOPAL,4,25,2,454,0,0,0.674,0.046,1,2,0.0524,1,0,0,0.0013
6199,R. UDAYA GOWRI,3,25,2,244,0,0,0.674,0.046,1,0,0.0524,1,0,1,0.0011
6198,GANNU MALLAYYA,1,25,2,244,0,0,0.674,0.046,1,3,0.0524,1,0,0,0.0011
6192,KOTHAPALLI GEETHA,3,25,2,244,1,0,0.674,0.046,1,4,0.0524,1,1,1,0.0009
6196,GAMPALA SOMASUNDARAM,1,25,2,244,0,0,0.674,0.046,1,3,0.0524,1,0,0,0.0009
5013,BELLANA CHANDRA SEKHAR,2,26,2,675,4,0,0.674,0.046,2,3,0.0524,1,0,0,0.4749
4673,ASHOK GAJAPATHI RAJU PUSAPATI,1,26,2,637,0,0,0.674,0.046,2,2,0.0524,1,1,0,0.4355
5014,MUKKA SREENIVASA RAO,4,26,2,288,0,0,0.674,0.046,1,1,0.0524,1,0,0,0.0281
4688,ADIRAJU YEDLA,2,26,2,243,0,1,0.674,0.046,3,4,0.0524,1,0,0,0.0129
5012,SANYASI RAJU PAKALAPATI,1,26,2,187,0,1,0.674,0.046,3,3,0.0524,1,0,0,0.006
6185,VENKATA TRINDHA RAO VELURI,2,26,2,244,0,0,0.674,0.046,1,3,0.0524,1,0,0,0.0052
6182,ANANDSAGAR POGRU,2,26,2,566,0,0,0.674,0.046,1,0,0.0524,1,0,0,0.0041
6188,RAMU NAIDU YIJUROTHU,3,26,2,244,0,0,0.674,0.046,1,1,0.0524,1,0,0,0.0037
6184,PENTAPATI RAJESH,4,26,2,244,0,0,0.674,0.046,1,0,0.0524,1,0,0,0.0012
6187,LINGALA CHIRANJEEVI,5,26,2,73,0,0,0.674,0.046,1,2,0.0524,1,0,0,0.001
6186,DHANALAKOTI RAMANA,5,26,2,244,0,0,0.674,0.046,1,4,0.0524,1,0,0,0.001
5015,YELLA RAO SIYYADULA,4,26,2,244,0,0,0.674,0.046,1,2,0.0524,1,0,0,0.0008
6181,KOVVURI SURYA BHAVANI,4,26,2,454,0,0,0.674,0.046,1,0,0.0524,1,0,1,0.0007
6183,GOVINDA RAO LAGUDU,3,26,2,286,0,0,0.674,0.046,1,5,0.0524,1,0,0,0.0006
5125,TAPIR GAO,2,27,3,187,0,0,0.6695,0.004,3,4,-0.0174,1,0,0,0.5238
7190,LOWANGCHA WANGLAT,1,27,3,243,0,0,0.6695,0.004,3,3,-0.0174,1,0,0,0.2857
7191,MONGOL YOMSO,3,27,3,424,0,0,0.6695,0.004,2,2,-0.0174,1,0,0,0.0781
7192,BANDEY MILI,4,27,3,303,0,1,0.6695,0.004,2,2,-0.0174,1,0,0,0.0543
7193,C. C. SINGPHO,1,27,3,244,0,0,0.6695,0.004,1,3,-0.0174,1,0,0,0.0391
5123,KIREN RIJIJU,3,28,3,187,0,1,0.6695,0.004,3,3,-0.0174,1,1,0,0.6302
7185,NABAM TUKI,2,28,3,243,1,0,0.6695,0.004,3,3,-0.0174,1,0,0,0.1422
7187,JARJUM ETE,2,28,3,303,0,1,0.6695,0.004,2,4,-0.0174,1,0,1,0.1226
7189,KHYODA APIK,3,28,3,416,1,0,0.6695,0.004,2,2,-0.0174,1,0,0,0.0757
7186,SUBU KECHI,3,28,3,424,0,0,0.6695,0.004,2,3,-0.0174,1,0,0,0.0133
5124,RUMAK JOMOH,4,28,3,244,0,0,0.6695,0.004,1,3,-0.0174,1,0,0,0.0054
7188,JOMIN NYOKIR KARA,4,28,3,23,0,0,0.6695,0.004,2,3,-0.0174,1,0,0,0.0054
5368,HOREN SING BEY,3,29,4,187,2,1,0.7318,0.026,3,3,0.014,3,0,0,0.6173
5369,BIREN SINGH ENGTI,1,29,4,243,0,0,0.7318,0.026,3,4,0.014,3,1,0,0.2294
5922,HOLIRAM TERANG,1,29,4,90,0,1,0.7318,0.026,1,3,0.014,3,0,0,0.0598
5921,LIENKHOCHON,4,29,4,416,0,1,0.7318,0.026,2,0,0.014,3,0,0,0.0162
8223,ABDUL KHALEQUE,3,30,4,243,0,0,0.7318,0.026,3,4,0.014,3,0,0,0.4423
8225,KUMAR DEEPAK DAS,1,30,4,86,1,0,0.7318,0.026,2,3,0.014,3,0,0,0.3461
8226,RAFIQUL ISLAM,3,30,4,27,2,0,0.7318,0.026,2,5,0.014,3,0,0,0.1705
7841,ASHAHAK ALI DEWAN,1,30,4,26,0,0,0.7318,0.026,3,3,0.014,3,0,0,0.014
9076,SANTANU MUKHERJEE,3,30,4,124,0,0,0.7318,0.026,1,3,0.014,3,0,0,0.0037
9072,MATIAR RAHMAN,4,30,4,644,0,0,0.7318,0.026,1,1,0.014,3,0,0,0.0027
9070,AROON BAROOA,1,30,4,452,0,0,0.7318,0.026,1,4,0.014,3,0,0,0.0025
9075,SANIARA PARBIN,5,30,4,670,0,1,0.7318,0.026,1,3,0.014,3,0,1,0.0024
8227,REJAUL KARIM,4,30,4,556,0,0,0.7318,0.026,1,1,0.014,3,0,0,0.0023
9071,ARFAN ALI,4,30,4,244,0,1,0.7318,0.026,1,2,0.014,3,0,0,0.0019
9073,PRANABJYOTI DAS RAJBONSHI,3,30,4,416,0,0,0.7318,0.026,2,4,0.014,3,0,0,0.0017
7840,CHITRALEKHA DAS,1,30,4,621,0,0,0.7318,0.026,1,3,0.014,3,0,1,0.0016
8224,BHADRESWAR BARMAN,3,30,4,390,0,0,0.7318,0.026,1,2,0.014,3,0,0,0.0015
7388,BADRUDDIN AJMAL,1,31,4,27,7,0,0.7318,0.026,2,4,0.014,3,1,0,0.4266
8228,ABU TAHER BEPARI,2,31,4,243,1,1,0.7318,0.026,3,4,0.014,3,0,0,0.2923
8231,ZABED ISLAM,2,31,4,86,0,0,0.7318,0.026,2,3,0.014,3,0,0,0.2372
7389,NURUL ISLAM CHOUDHURY,1,31,4,26,0,0,0.7318,0.026,3,3,0.014,3,0,0,0.0077
8229,ALAKESH ROY,4,31,4,238,0,0,0.7318,0.026,1,3,0.014,3,0,0,0.0046
9081,SHUKUR ALI,5,31,4,244,0,0,0.7318,0.026,1,2,0.014,3,0,0,0.0046
7843,SHAJAHAN SHEIKH,3,31,4,670,0,0,0.7318,0.026,1,4,0.014,3,0,0,0.0033
8230,ANAMIKA SARKAR,3,31,4,244,0,0,0.7318,0.026,1,4,0.014,3,0,1,0.0033
9080,RUKUNUR ZAMAN,3,31,4,244,0,0,0.7318,0.026,1,0,0.014,3,0,0,0.0026
7842,SURAT JAMAN MONDAL,1,31,4,621,0,0,0.7318,0.026,1,3,0.014,3,0,0,0.0026
7844,MEHBUBAR RAHMAN,3,31,4,556,0,0,0.7318,0.026,1,1,0.014,3,0,0,0.0025
9078,MIR HUSSAIN SARKAR,5,31,4,244,0,0,0.7318,0.026,1,3,0.014,3,0,0,0.0025
9082,UTTAM KUMAR RAY,4,31,4,244,1,0,0.7318,0.026,1,3,0.014,3,0,0,0.002
9077,JOHIRUL ISLAM KHAN,4,31,4,452,0,0,0.7318,0.026,1,3,0.014,3,0,0,0.0017
9079,NRIPEN DAS,3,31,4,131,0,0,0.7318,0.026,1,1,0.014,3,0,0,0.0012
4927,RAMESWAR TELI,3,32,4,187,0,0,0.7318,0.026,3,1,0.014,3,1,0,0.6494
5584,PABAN SINGH GHATOWAR,1,32,4,243,0,1,0.7318,0.026,3,3,0.014,3,0,0,0.2904
5590,BHABEN BARUAH,2,32,4,416,1,0,0.7318,0.026,2,2,0.014,3,0,0,0.0096
5587,RUBUL BURAGOHAIN,3,32,4,244,0,0,0.7318,0.026,1,1,0.014,3,0,0,0.008
5586,DR. TITUS BHENGRA,1,32,4,97,0,0,0.7318,0.026,1,5,0.014,3,0,0,0.0068
5588,ISRAIL NANDA,1,32,4,244,0,0,0.7318,0.026,1,1,0.014,3,0,0,0.0056
5585,MD. NURUL HUDA IMDADUL ISLAM SAIKIA,2,32,4,244,0,0,0.7318,0.026,1,3,0.014,3,0,0,0.0055
5589,APURBA SAIKIA,3,32,4,244,0,0,0.7318,0.026,1,3,0.014,3,0,0,0.0038
7394,QUEEN OJA,1,33,4,187,0,0,0.7318,0.026,3,3,0.014,3,0,1,0.572
7393,BOBBEETA SHARMA,1,33,4,243,0,0,0.7318,0.026,3,4,0.014,3,0,1,0.3761
8239,UPAMANYU HAZARIKA,1,33,4,244,0,0,0.7318,0.026,1,3,0.014,3,0,0,0.012
7392,MANOJ SHARMA,1,33,4,26,5,0,0.7318,0.026,3,1,0.014,3,0,0,0.0057
8232,DR. FARUK AHMED BHUYAN,1,33,4,244,0,0,0.7318,0.026,1,0,0.014,3,0,0,0.0051
9095,SRI SHANKHA SINHA,1,33,4,244,0,0,0.7318,0.026,1,2,0.014,3,0,0,0.0045
8233,JUNMONI DEVI KHAUND,1,33,4,244,0,0,0.7318,0.026,1,4,0.014,3,0,1,0.0031
7395,PANKAJ DAS,1,33,4,628,0,0,0.7318,0.026,1,4,0.014,3,0,0,0.0023
8238,SADEK ALI,1,33,4,556,2,0,0.7318,0.026,1,1,0.014,3,0,0,0.0021
9091,ALIMUDDIN AHMED,1,33,4,244,0,0,0.7318,0.026,1,4,0.014,3,0,0,0.0016
9096,UTPAL BORGOHAIN,1,33,4,244,0,0,0.7318,0.026,1,3,0.014,3,0,0,0.0016
8234,PARTHA PRATIM BARUAH,1,33,4,670,0,0,0.7318,0.026,1,4,0.014,3,0,0,0.0015
9092,MAMONI SARMA,1,33,4,452,0,0,0.7318,0.026,1,1,0.014,3,0,1,0.0014
8237,RATUL KUMAR CHOUDHURY,1,33,4,618,0,0,0.7318,0.026,2,3,0.014,3,0,0,0.0014
7845,DR. AVIJIT CHAKRABORTY,1,33,4,124,0,0,0.7318,0.026,1,3,0.014,3,0,0,0.0013
8236,RAJIB KAKATI,1,33,4,238,0,0,0.7318,0.026,1,3,0.014,3,0,0,0.0012
9094,RUBI NEOG,1,33,4,390,0,0,0.7318,0.026,1,3,0.014,3,0,1,0.0012
5578,TOPON KUMAR GOGOI,1,34,4,187,0,0,0.7318,0.026,3,4,0.014,3,0,0,0.5135
4873,SUSHANTA BORGOHAIN,1,34,4,243,0,0,0.7318,0.026,3,3,0.014,3,0,0,0.4354
4872,KANAK GOGOI,1,34,4,197,0,0,0.7318,0.026,3,4,0.014,3,0,0,0.0169
5580,RIBULAYA GOGOI,1,34,4,26,0,0,0.7318,0.026,3,3,0.014,3,0,1,0.0058
5583,NANDITA NAG,1,34,4,244,0,0,0.7318,0.026,1,4,0.014,3,0,1,0.0052
5579,KAMALA RAJ KONWAR,1,34,4,416,0,0,0.7318,0.026,2,1,0.014,3,0,0,0.0047
5582,ARBIN KUMAR BORUAH,1,34,4,244,0,0,0.7318,0.026,1,1,0.014,3,0,0,0.0034
5581,RAJ KUMAR DUWARA,1,34,4,23,0,0,0.7318,0.026,2,1,0.014,3,0,0,0.0032
4926,GAURAV GOGOI,1,35,4,243,0,0,0.7318,0.026,3,4,0.014,3,1,0,0.5518
5576,MONI MADHAB MAHANTA,1,35,4,86,0,0,0.7318,0.026,2,4,0.014,3,0,0,0.4044
5574,SRI JITEN GOGOI,1,35,4,244,1,0,0.7318,0.026,1,0,0.014,3,0,0,0.0129
5575,ABDUL AZIZ,1,35,4,416,0,0,0.7318,0.026,2,3,0.014,3,0,0,0.007
4871,SRI BHASKAR SARMAH,1,35,4,244,0,0,0.7318,0.026,1,2,0.014,3,0,0,0.0052
5577,SHREE DIGANTA KUMAR SAIKIA,1,35,4,238,1,0,0.7318,0.026,1,1,0.014,3,0,0,0.004
5573,MD. HARIQUL ISLAM BHUYAN,1,35,4,87,0,0,0.7318,0.026,1,3,0.014,3,0,0,0.0037
5897,KRIPANATH MALLAH,1,36,4,187,0,0,0.7318,0.026,3,3,0.014,3,0,0,0.4462
5564,RADHESHYAM BISWAS,1,36,4,27,0,0,0.7318,0.026,2,2,0.014,3,1,0,0.41
5562,SWARUP DAS,1,36,4,243,1,0,0.7318,0.026,3,3,0.014,3,0,0,0.1136
5563,CHANDAN DAS,1,36,4,26,0,0,0.7318,0.026,3,2,0.014,3,0,0,0.0046
5903,SATYAJIT DAS,1,36,4,244,0,0,0.7318,0.026,1,1,0.014,3,0,0,0.0028
5907,HIRALAL RABIDAS,1,36,4,244,0,0,0.7318,0.026,1,0,0.014,3,0,0,0.0027
5898,PARIKSHIT ROY,1,36,4,244,0,0,0.7318,0.026,1,1,0.014,3,0,0,0.0026
5902,NIKHIL RANJAN DAS,1,36,4,238,0,0,0.7318,0.026,1,1,0.014,3,0,0,0.0024
5904,RAJU DAS,1,36,4,244,0,0,0.7318,0.026,1,3,0.014,3,0,0,0.002
5909,RAMNARAYAN SUKLABAIDYA,1,36,4,244,0,0,0.7318,0.026,1,0,0.014,3,0,0,0.0017
5906,RABINDRA CHANDRA DAS,1,36,4,244,0,0,0.7318,0.026,1,0,0.014,3,0,0,0.0016
5899,AJOY KUMAR SARKAR,1,36,4,23,0,0,0.7318,0.026,2,2,0.014,3,0,0,0.0015
5896,PROBASH CHANDRA SARKAR,1,36,4,621,0,0,0.7318,0.026,1,2,0.014,3,0,0,0.0011
5901,ANUPAM SINGHA,1,36,4,244,0,0,0.7318,0.026,1,2,0.014,3,0,0,0.001
7847,NABA KUMAR SARANIA,2,37,4,244,5,0,0.7318,0.026,1,2,0.014,3,1,0,0.3275
7846,PRAMILA RANI BRAHMA,1,37,4,188,0,1,0.7318,0.026,2,3,0.014,3,0,1,0.302
8243,URKHAO GWRA BRAHMA,2,37,4,651,0,0,0.7318,0.026,1,3,0.014,3,0,0,0.2112
8242,SABDA RAM RABHA,2,37,4,243,0,0,0.7318,0.026,3,3,0.014,3,0,0,0.0994
7848,BIRAJ DEKA,5,37,4,198,0,0,0.7318,0.026,3,4,0.014,3,0,0,0.019
7396,RAJESH NARZARY,3,37,4,670,0,0,0.7318,0.026,1,2,0.014,3,0,0,0.0094
9068,RANJOY KR. BRAHMA,4,37,4,244,0,0,0.7318,0.026,1,4,0.014,3,0,0,0.0073
9069,PRASANJIT KUMAR DAS,4,37,4,244,0,0,0.7318,0.026,1,1,0.014,3,0,0,0.0067
8240,CHARAN ISWARY,4,37,4,452,0,0,0.7318,0.026,1,1,0.014,3,0,0,0.0066
5375,PRADAN BARUAH,2,38,4,187,0,0,0.7318,0.026,3,2,0.014,3,1,0,0.6049
4713,ANIL BORGOHAIN,2,38,4,243,0,1,0.7318,0.026,3,1,0.014,3,0,0,0.3318
5376,ARUP KALITA,2,38,4,197,0,0,0.7318,0.026,3,3,0.014,3,0,0,0.0104
5593,AMIYA KUMAR HANDIQUE,1,38,4,198,0,0,0.7318,0.026,3,4,0.014,3,0,0,0.01
5594,UBAIDUR RAHMAN,4,38,4,87,0,0,0.7318,0.026,1,0,0.014,3,0,0,0.0068
5596,DILIP MORAN,2,38,4,88,0,0,0.7318,0.026,1,2,0.014,3,0,0,0.0065
5597,BHUPEN NARAH,2,38,4,670,0,0,0.7318,0.026,1,4,0.014,3,0,0,0.0043
5598,PROBHU LAL VAISNAVA,3,38,4,244,0,0,0.7318,0.026,1,2,0.014,3,0,0,0.0038
5592,ANUP PRATIM BORBARUAH,2,38,4,408,0,0,0.7318,0.026,3,4,0.014,3,0,0,0.0035
4874,HEM KANTA MIRI,4,38,4,621,0,0,0.7318,0.026,1,3,0.014,3,0,0,0.0031
5595,MD AMBAZ UDDIN,2,38,4,244,0,0,0.7318,0.026,1,1,0.014,3,0,0,0.003
5370,SHRI DILIP SAIKIA,3,39,4,187,0,0,0.7318,0.026,3,3,0.014,3,0,0,0.4883
5566,BHUBANESWAR KALITA,1,39,4,243,0,0,0.7318,0.026,3,4,0.014,3,0,0,0.3963
5565,PRODEEP KUMAR DAIMARY,2,39,4,244,0,0,0.7318,0.026,1,4,0.014,3,0,0,0.069
5930,GANDHESWAR MOCHAHARI,3,39,4,670,0,0,0.7318,0.026,1,2,0.014,3,0,0,0.0075
5932,SUDHENDU MOHAN TALUKDAR,3,39,4,26,0,0,0.7318,0.026,3,3,0.014,3,0,0,0.0071
